상태	계약번호	대여차종	대여일시	반납일시	예약채널	고객번호	총청구액	최종수정일시
취소	2022558392	올 뉴 아반떼 (G)	2020-12-03 12:00	2020-12-05 13:00	모바일	113516843	3,000	2020-11-29
취소	2022524602	THE NEW K5 (G)	2020-12-03 13:00	2020-12-05 13:00	홈페이지	113500074	3,000	2020-11-25
취소	2022562290	INTERACTIVE K5 (G)	2020-12-03 8:00	2020-12-05 15:00	모바일	113478395	3,000	2020-12-01
취소	2022553023	더 올 뉴 벨로스터 (G)	2020-12-03 15:00	2020-12-05 15:00	제휴사	112506833	3,000	2020-11-25
취소	2022502077	더 뉴 카니발 9인승 (D)	2020-12-03 15:00	2020-12-05 13:00	제휴사	111953997	3,000	2020-11-02
취소	2022519342	쏘렌토 MQ4 7인승 4WD (D)	2020-12-03 19:00	2020-12-05 13:00	직접	109713296	3,000	2020-11-24
취소	2022513197	TESLA MODEL 3 (EV)	2020-12-03 15:00	2020-12-05 15:00	모바일	111897756	3,000	2020-11-07
취소	2022501686	더 뉴 카니발 리무진 7인승 (D)	2020-12-03 12:00	2020-12-05 15:00	모바일	100242441	3,000	2020-11-24
취소	2022565558	더 뉴 그랜저 2.5 (G)	2020-12-03 20:00	2020-12-05 15:00	제휴사	113284791	3,000	2020-12-03
취소	2022502125	더 뉴 카니발 9인승 (D)	2020-12-03 15:00	2020-12-05 13:00	직접	111953997	3,000	2020-11-30
취소	2022466238	TESLA MODEL 3 (EV)	2020-12-03 15:00	2020-12-05 13:00	모바일	113227754	3,000	2020-11-25
취소	2022519339	쏘렌토 MQ4 7인승 4WD (D)	2020-12-03 19:00	2020-12-05 13:00	직접	109713296	3,000	2020-11-24
취소	2022524192	LF 쏘나타 뉴라이즈 (G)	2020-12-03 13:00	2020-12-05 13:00	홈페이지	113493891	3,000	2020-11-25
취소	2022546918	INTERACTIVE K5 (G)	2020-12-03 13:10	2020-12-05 12:20	홈페이지	111641295	3,000	2020-11-27
취소	2022548912	더 뉴 카니발 11인승 (D)	2020-12-03 10:00	2020-12-05 11:00	직접	D00000387	3,000	2020-11-26
취소	2022552818	XM3 1.4 (G)	2020-12-03 11:00	2020-12-05 11:00	홈페이지	112418047	3,000	2020-11-25
취소	2022558815	올 뉴 아반떼 (G)	2020-12-03 13:00	2020-12-05 13:00	제휴사	113529977	3,000	2020-11-30
취소	2022499387	쏘렌토 MQ4 7인승 4WD (D)	2020-12-03 14:30	2020-12-05 11:00	직접	D00000387	3,000	2020-11-28
취소	2022547108	쏘나타 DN8 (G)	2020-12-03 14:00	2020-12-05 11:00	모바일	113214192	3,000	2020-11-22
취소	2022537620	더 뉴 그랜저 2.5 (G)	2020-12-03 13:00	2020-12-05 16:00	홈페이지	112104588	3,000	2020-11-30
취소	2022533299	더 뉴 카니발 하이리무진 7인승 (D)	2020-12-03 12:00	2020-12-05 15:00	모바일	110472286	3,000	2020-11-26
취소	2022561912	LF 쏘나타 뉴라이즈 (G)	2020-12-03 10:30	2020-12-05 11:00	모바일	111717344	3,000	2020-12-01
취소	2022549575	올 뉴 아반떼 (G)	2020-12-03 7:30	2020-12-05 11:30	홈페이지	113143291	3,000	2020-12-01
취소	2022545678	ALL NEW K3 (G)	2020-12-03 10:00	2020-12-05 11:30	제휴사	113518757	3,000	2020-11-21
취소	2022489053	베리 뉴 티볼리 (G)	2020-12-03 12:30	2020-12-05 16:00	제휴사	113467843	3,000	2020-10-27
취소	2022504205	카니발 KA4 9인승 (D)	2020-12-03 14:30	2020-12-05 16:00	직접	113481735	3,000	2020-11-16
취소	2022564337	K7 PREMIER (G) 2.5	2020-12-03 11:00	2020-12-05 15:30	홈페이지	113535627	3,000	2020-12-03
취소	2022526725	더 뉴 카니발 9인승 (D)	2020-12-03 9:30	2020-12-05 15:30	직접	112423216	3,000	2020-11-23
취소	2022532192	코나 (G)	2020-12-03 8:20	2020-12-05 11:30	모바일	113507023	3,000	2020-11-25
취소	2022507995	아반떼 AD (G) F/L	2020-12-03 17:00	2020-12-05 12:00	제휴사	112853443	3,000	2020-11-04
취소	2022554190	카니발 KA4 9인승 (D)	2020-12-03 13:00	2020-12-05 12:00	제휴사	113526167	3,000	2020-11-26
취소	2022516840	INTERACTIVE K5 (G)	2020-12-03 8:20	2020-12-05 13:00	모바일	112429767	3,000	2020-11-27
취소	2022554455	더 뉴 카니발 하이리무진 7인승 (D)	2020-12-03 13:00	2020-12-05 12:00	직접	113526424	3,000	2020-12-01
취소	2022518595	INTERACTIVE K5 (G)	2020-12-03 12:00	2020-12-05 12:00	직접	111175466	3,000	2020-11-18
취소	2022515017	아반떼 AD (G) F/L	2020-12-03 12:00	2020-12-05 12:00	모바일	110863543	3,000	2020-12-02
취소	2022547386	INTERACTIVE K5 (G)	2020-12-03 15:00	2020-12-05 15:00	모바일	10171115	3,000	2020-11-27
취소	2022522809	XM3 1.4 (G)	2020-12-03 13:00	2020-12-05 13:00	제휴사	110413347	3,000	2020-11-29
취소	2022540965	제네시스 G80 3.3 (G)	2020-12-03 12:00	2020-12-05 12:00	홈페이지	113514665	3,000	2020-11-26
취소	2022535373	더 뉴 레이 (G)	2020-12-03 13:00	2020-12-05 13:00	제휴사	111532865	3,000	2020-11-27
취소	2022560378	XM3 1.4 (G)	2020-12-03 9:30	2020-12-05 12:00	제휴사	113530711	3,000	2020-12-01
취소	2022544814	올 뉴 모닝 (G)	2020-12-03 18:00	2020-12-05 12:00	모바일	113517761	3,000	2020-11-26
취소	2022559931	XM3 1.4 (G)	2020-12-03 8:30	2020-12-05 12:00	제휴사	113530711	3,000	2020-11-30
취소	2022503115	올 뉴 아반떼 (G)	2020-12-03 14:30	2020-12-04 18:30	모바일	11206772	3,000	2020-11-30
취소	2022524019	올 뉴 아반떼 (G)	2020-12-03 21:30	2020-12-05 19:00	직접	112887308	3,000	2020-11-11
취소	2022540948	올 뉴 아반떼 (G)	2020-12-03 10:30	2020-12-05 19:00	모바일	113514882	3,000	2020-11-26
취소	2022486476	All New G80 2.5 (G)	2020-12-03 19:00	2020-12-05 19:00	모바일	100005208	3,000	2020-10-31
취소	2022557598	더 뉴 레이 (G)	2020-12-03 10:30	2020-12-04 18:30	제휴사	112838615	3,000	2020-11-30
취소	2022560236	XM3 1.4 (G)	2020-12-03 10:30	2020-12-04 18:30	제휴사	112838615	3,000	2020-11-30
취소	2022552850	티볼리 (G)	2020-12-03 9:00	2020-12-05 19:00	모바일	113524868	3,000	2020-11-25
취소	2022544623	LF 쏘나타 뉴라이즈 (L)	2020-12-03 8:30	2020-12-04 18:30	제휴사	113517921	3,000	2020-11-20
취소	2022565460	All New G80 2.5 (G)	2020-12-03 19:00	2020-12-04 19:00	여행사	D00000387	3,000	2020-12-03
취소	2022537694	더 뉴 레이 (G)	2020-12-03 10:30	2020-12-05 19:00	모바일	113511887	3,000	2020-11-22
취소	2022543081	스파크 (G)	2020-12-03 12:00	2020-12-05 19:00	모바일	112415908	3,000	2020-11-25
취소	2022540392	올 뉴 아반떼 (G)	2020-12-03 19:00	2020-12-05 19:00	제휴사	113330131	3,000	2020-11-25
취소	2022537678	팰리세이드 4WD 8인승 (D)	2020-12-03 11:00	2020-12-05 19:00	제휴사	112430538	3,000	2020-11-23
취소	2022516485	INTERACTIVE K5 (G)	2020-12-03 14:00	2020-12-05 19:30	모바일	113492884	3,000	2020-11-21
취소	2022508911	THE NEW K5 (G)	2020-12-03 14:30	2020-12-05 14:30	모바일	10914912	3,000	2020-11-25
취소	2022512889	더 뉴 카니발 하이리무진 7인승 (D)	2020-12-03 11:00	2020-12-04 19:00	제휴사	113489533	3,000	2020-11-06
취소	2022517560	카니발 KA4 9인승 (D)	2020-12-03 14:00	2020-12-05 19:00	모바일	112834201	3,000	2020-11-21
취소	2022541546	더 뉴 카니발 9인승 (D)	2020-12-03 20:00	2020-12-05 19:30	모바일	111198237	3,000	2020-11-19
취소	2022536683	더 뉴 싼타페 4WD 7인승 (D)	2020-12-03 10:30	2020-12-05 19:00	카드사	113511115	3,000	2020-11-25
취소	2022555055	아반떼 AD (G) F/L	2020-12-03 21:30	2020-12-05 18:30	제휴사	113526878	3,000	2020-11-26
취소	2022512949	더 뉴 카니발 리무진 7인승 (D)	2020-12-03 11:00	2020-12-04 19:00	직접	113489533	3,000	2020-12-02
취소	2022516051	올 뉴 모닝 (G)	2020-12-03 16:40	2020-12-05 19:30	모바일	113476777	3,000	2020-11-08
취소	2022516089	올 뉴 모닝 (G)	2020-12-03 16:40	2020-12-05 19:30	제휴사	113476777	3,000	2020-11-09
취소	2022545309	쏘울 부스터 (G)	2020-12-03 14:00	2020-12-05 18:20	제휴사	111904026	3,000	2020-12-01
취소	2022544656	LF 쏘나타 뉴라이즈 (L)	2020-12-03 8:30	2020-12-04 18:30	제휴사	113517921	3,000	2020-11-21
취소	2022538119	더 뉴 카니발 9인승 (D)	2020-12-03 10:00	2020-12-04 16:00	홈페이지	113512333	3,000	2020-12-02
취소	2022537687	더 뉴 싼타페 4WD 7인승 (D)	2020-12-03 11:00	2020-12-05 19:00	제휴사	112430538	3,000	2020-11-23
취소	2022562669	THE NEW K5 (G)	2020-12-03 9:30	2020-12-04 15:30	모바일	112700950	3,000	2020-12-02
취소	2022544639	더 마스터 쏘렌토 4WD 7인승 (D)	2020-12-03 8:00	2020-12-05 14:00	직접	D00000387	3,000	2020-11-26
취소	2022537391	더 뉴 싼타페 4WD 7인승 (D)	2020-12-03 9:00	2020-12-05 14:00	홈페이지	113511533	3,000	2020-11-27
취소	2022552326	스토닉 (D)	2020-12-03 14:20	2020-12-04 14:20	모바일	109742272	3,000	2020-11-25
취소	2022525746	카니발 KA4 9인승 (D)	2020-12-03 10:00	2020-12-04 16:30	모바일	110511928	3,000	2020-11-12
취소	2022541968	카니발 KA4 9인승 (D)	2020-12-03 10:00	2020-12-04 16:30	직접	113515300	3,000	2020-11-25
취소	2022515972	INTERACTIVE K5 (G)	2020-12-03 13:00	2020-12-05 14:00	모바일	109946809	3,000	2020-11-22
취소	2022495540	K7 PREMIER (G) 2.5	2020-12-03 13:00	2020-12-05 14:00	홈페이지	113469279	3,000	2020-10-30
취소	2022526568	카니발 KA4 9인승 (D)	2020-12-03 10:00	2020-12-04 16:30	직접	110511928	3,000	2020-12-03
취소	2022530683	스파크 (G)	2020-12-03 9:00	2020-12-05 19:00	모바일	113051030	3,000	2020-11-29
취소	2022499149	더 뉴 레이 (G)	2020-12-03 17:00	2020-12-04 17:00	모바일	113164257	3,000	2020-11-29
취소	2022522366	니로 (EV)	2020-12-03 19:00	2020-12-05 19:00	직접	113524979	3,000	2020-11-25
취소	2022473702	모닝 어반 (G)	2020-12-03 10:00	2020-12-04 18:00	모바일	113390437	3,000	2020-10-26
취소	2022487661	모닝 어반 (G)	2020-12-03 10:30	2020-12-04 18:00	제휴사	113390437	3,000	2020-10-26
취소	2022487489	모닝 어반 (G)	2020-12-03 10:00	2020-12-04 18:00	제휴사	113390437	3,000	2020-10-26
취소	2022520743	더 뉴 싼타페 4WD 7인승 (D)	2020-12-03 13:30	2020-12-05 14:00	모바일	113496550	3,000	2020-11-28
취소	2022551471	THE NEW K5 (G)	2020-12-03 18:24	2020-12-04 18:24	직접	111262113	3,000	2020-11-24
취소	2022522894	니로 (EV)	2020-12-03 21:00	2020-12-05 14:20	모바일	113496805	3,000	2020-11-10
취소	2022545400	스파크 (G)	2020-12-03 10:00	2020-12-05 19:00	모바일	113505667	3,000	2020-11-21
취소	2022556883	INTERACTIVE K5 (G)	2020-12-03 10:30	2020-12-04 18:30	제휴사	112838615	3,000	2020-11-28
취소	2022545419	스파크 (G)	2020-12-03 10:00	2020-12-05 19:00	모바일	113505667	3,000	2020-11-21
취소	2022558779	쏘울 부스터 (G)	2020-12-03 8:00	2020-12-05 19:00	홈페이지	111942845	3,000	2020-12-02
취소	2022531688	ALL NEW K3 (G)	2020-12-03 20:30	2020-12-05 18:00	모바일	112229034	3,000	2020-11-23
취소	2022558979	더 뉴 그랜저 2.5 (G)	2020-12-03 10:00	2020-12-04 22:00	직접	D00000387	3,000	2020-11-30
취소	2022499925	ALL NEW K3 (G)	2020-12-03 10:00	2020-12-05 20:00	모바일	113433854	3,000	2020-11-01
취소	2022564234	G70 2.0 터보 (G)	2020-12-03 12:00	2020-12-04 12:00	홈페이지	113523582	3,000	2020-12-02
취소	2022562370	G90 3.8 (G)	2020-12-03 9:00	2020-12-05 14:00	홈페이지	113534120	3,000	2020-12-01
취소	2022480336	ALL NEW K3 (G)	2020-12-03 10:00	2020-12-04 10:00	제휴사	113459887	3,000	2020-10-22
취소	2022516459	더 올 뉴 벨로스터 (G)	2020-12-03 20:20	2020-12-05 20:00	홈페이지	111888146	3,000	2020-11-28
취소	2022480330	ALL NEW K3 (G)	2020-12-03 10:00	2020-12-04 10:00	제휴사	113459887	3,000	2020-10-22
취소	2022544503	스파크 (G)	2020-12-03 9:50	2020-12-04 9:50	홈페이지	110620131	3,000	2020-11-26
취소	2022532803	더 뉴 싼타페 4WD 7인승 (D)	2020-12-03 13:00	2020-12-05 20:00	제휴사	113507554	3,000	2020-12-02
취소	2022536194	더 뉴 카니발 9인승 (D)	2020-12-03 12:00	2020-12-05 18:00	모바일	113510619	3,000	2020-11-29
취소	2022540501	쏘나타 DN8 (G)	2020-12-03 10:00	2020-12-05 20:00	모바일	113512676	3,000	2020-11-18
취소	2022521089	스파크 (G)	2020-12-03 8:00	2020-12-04 8:00	홈페이지	111663048	3,000	2020-11-22
취소	2022517445	올 뉴 아반떼 (G)	2020-12-03 12:00	2020-12-05 18:00	여행사	D00000387	3,000	2020-11-27
취소	2022531228	베리 뉴 티볼리 (G)	2020-12-03 8:00	2020-12-05 20:00	모바일	113203511	3,000	2020-11-27
취소	2022445167	코나 (G)	2020-12-03 8:00	2020-12-04 8:00	모바일	110709275		2020-11-25
취소	2022507912	쏘나타 DN8 (G)	2020-12-03 10:00	2020-12-05 20:00	직접	D00000387	3,000	2020-11-25
취소	2022546390	ALL NEW K3 (G)	2020-12-03 21:00	2020-12-05 18:00	모바일	113083605	3,000	2020-11-30
취소	2022529085	쏘렌토 MQ4 7인승 4WD (D)	2020-12-03 12:00	2020-12-05 18:00	모바일	111822521	3,000	2020-11-30
취소	2022535028	더 뉴 카니발 9인승 (D)	2020-12-03 8:00	2020-12-05 20:00	제휴사	113500170	3,000	2020-11-21
취소	2022529504	더 뉴 레이 (G)	2020-12-03 8:00	2020-12-05 20:00	직접	D00000387	3,000	2020-11-24
취소	2022537052	더 뉴 카니발 9인승 (D)	2020-12-03 11:00	2020-12-05 20:00	모바일	113511249	3,000	2020-11-24
취소	2022554289	더 뉴 카니발 9인승 (D)	2020-12-03 8:00	2020-12-04 8:00	직접	D00000387	3,000	2020-11-26
취소	2022525716	LF 쏘나타 뉴라이즈 (L)	2020-12-03 8:00	2020-12-05 8:00	모바일	111292355	3,000	2020-11-26
취소	2022554288	더 뉴 카니발 9인승 (D)	2020-12-03 8:00	2020-12-04 8:00	직접	D00000387	3,000	2020-11-26
취소	2022557754	스파크 (G)	2020-12-03 20:00	2020-12-04 20:00	모바일	112613905	3,000	2020-12-02
취소	2022502809	XM3 1.4 (G)	2020-12-03 22:00	2020-12-05 18:00	제휴사	D00000387	3,000	2020-11-02
취소	2022526141	더 뉴 그랜저 2.5 (G)	2020-12-03 8:00	2020-12-04 20:00	홈페이지	113026596	3,000	2020-11-22
취소	2022546333	쏘나타 DN8 (G)	2020-12-03 10:00	2020-12-05 18:00	모바일	11036159	3,000	2020-11-23
취소	2022527843	올 뉴 아반떼 (G)	2020-12-03 14:30	2020-12-04 20:00	모바일	112773768	3,000	2020-11-18
취소	2022562884	ALL NEW K3 (G)	2020-12-03 11:00	2020-12-04 14:00	홈페이지	113534458	3,000	2020-12-02
취소	2022525717	LF 쏘나타 뉴라이즈 (G)	2020-12-03 11:00	2020-12-05 18:00	모바일	111501679	3,000	2020-11-26
취소	2022552589	스파크 (G)	2020-12-03 8:30	2020-12-05 20:00	홈페이지	112625515	3,000	2020-11-25
취소	2022485557	제네시스 G80 3.3 (G)	2020-12-03 14:00	2020-12-05 19:30	홈페이지	113433121	3,000	2020-10-26
취소	2022536717	더 뉴 쏘렌토 7인승 (D)	2020-12-03 12:00	2020-12-04 14:00	홈페이지	110682375	3,000	2020-11-30
취소	2022530575	ALL NEW K3 (G)	2020-12-03 10:00	2020-12-05 20:00	제휴사	113505525	3,000	2020-11-27
취소	2022497636	ALL NEW K3 (G)	2020-12-03 17:00	2020-12-05 18:00	모바일	113475297	3,000	2020-11-25
취소	2022535859	올 뉴 아반떼 (G)	2020-12-03 8:00	2020-12-05 20:00	제휴사	113510250	3,000	2020-11-21
취소	2022532734	카니발 KA4 9인승 (D)	2020-12-03 11:00	2020-12-04 19:30	모바일	10268649	3,000	2020-11-18
취소	2022562391	G90 3.8 (G)	2020-12-03 9:00	2020-12-05 14:00	홈페이지	113534120	3,000	2020-12-01
취소	2022537294	더 뉴 카니발 9인승 (D)	2020-12-03 11:00	2020-12-05 20:00	홈페이지	100168490	3,000	2020-11-24
취소	2022525215	올 뉴 모닝 (G)	2020-12-04 18:30	2020-12-06 18:30	제휴사	112772090	3,000	2020-11-30
취소	2022523452	니로 (EV)	2020-12-04 15:00	2020-12-06 18:00	홈페이지	112496893	3,000	2020-11-23
취소	2022545262	쏘렌토 MQ4 7인승 4WD (D)	2020-12-04 13:00	2020-12-18 14:00	모바일	113463232	3,000	2020-11-20
취소	2022540151	더 뉴 카니발 11인승 (D)	2020-12-04 8:30	2020-12-06 18:30	직접	113214007	3,000	2020-12-03
취소	2022542944	G70 2.0 터보 (G)	2020-12-04 19:00	2020-12-07 8:00	홈페이지	112291270	3,000	2020-11-19
취소	2022505677	카니발 KA4 9인승 (D)	2020-12-04 8:00	2020-12-06 18:00	직접	D00000387	3,000	2020-12-02
취소	2022544361	스파크 (G)	2020-12-04 15:30	2020-12-07 8:00	홈페이지	110254153	3,000	2020-12-03
취소	2022547255	ALL NEW K3 (G)	2020-12-04 8:10	2020-12-07 6:00	홈페이지	113520360	3,000	2020-12-01
취소	2022564429	ALL NEW K3 (G)	2020-12-04 9:30	2020-12-07 6:00	홈페이지	109137885	3,000	2020-12-03
취소	2022528730	제네시스 G80 3.3 (G)	2020-12-04 8:00	2020-12-06 18:00	직접	D00000387	3,000	2020-12-02
취소	2022534602	더 뉴 카니발 9인승 (D)	2020-12-04 15:00	2020-12-07 8:00	직접	113509383	3,000	2020-11-30
취소	2022520553	올 뉴 모닝 (G)	2020-12-04 16:00	2020-12-07 8:00	홈페이지	10680565	3,000	2020-12-01
취소	2022499051	INTERACTIVE K5 (G)	2020-12-04 20:00	2020-12-06 18:30	모바일	110834658	3,000	2020-11-18
취소	2022514651	ALL NEW K3 (G)	2020-12-04 19:00	2020-12-06 18:00	모바일	112263911	3,000	2020-11-30
취소	2022547220	ALL NEW K3 (G)	2020-12-04 8:10	2020-12-07 6:00	홈페이지	113520360	3,000	2020-11-22
취소	2022520457	올 뉴 아반떼 (G)	2020-12-04 16:00	2020-12-07 8:00	홈페이지	10680565	3,000	2020-11-10
취소	2022532456	더 올 뉴 벨로스터 (G)	2020-12-04 12:00	2020-12-06 20:00	제휴사	111109919	3,000	2020-11-27
취소	2022505909	더 뉴 싼타페 4WD 7인승 (D)	2020-12-04 12:00	2020-12-06 20:00	홈페이지	111921210	3,000	2020-11-04
취소	2022538330	ALL NEW K3 (G)	2020-12-04 20:00	2020-12-06 20:00	홈페이지	113512434	3,000	2020-11-23
취소	2022524311	더 뉴 카니발 하이리무진 7인승 (D)	2020-12-04 9:00	2020-12-06 19:00	홈페이지	112033172	3,000	2020-11-11
취소	2022559137	더 뉴 쏘렌토 7인승 (D)	2020-12-04 10:00	2020-12-06 19:00	모바일	112820426	3,000	2020-11-30
취소	2022543418	코나 (EV)	2020-12-04 20:00	2020-12-06 19:00	모바일	112328168	3,000	2020-12-03
취소	2022529941	더 뉴 카니발 9인승 (D)	2020-12-04 16:00	2020-12-06 20:00	카드사	113504785	3,000	2020-11-26
취소	2022532429	더 올 뉴 벨로스터 (G)	2020-12-04 12:00	2020-12-06 20:00	제휴사	111109919	3,000	2020-11-15
취소	2022536499	모닝 어반 (G)	2020-12-04 20:30	2020-12-06 20:00	여행사	D00000387	3,000	2020-11-28
취소	2022528429	더 뉴 레이 (G)	2020-12-04 17:30	2020-12-06 20:00	홈페이지	112953583	3,000	2020-11-26
취소	2022551277	THE K9 3.8 (G)	2020-12-04 15:00	2020-12-06 19:00	홈페이지	100167176	3,000	2020-12-03
취소	2022564523	코나 (EV)	2020-12-04 14:00	2020-12-05 14:00	모바일	113088946	3,000	2020-12-03
취소	2022536443	THE NEW K5 (L)	2020-12-04 16:30	2020-12-06 19:30	홈페이지	113488669	3,000	2020-11-25
취소	2022548533	더 뉴 카니발 리무진 7인승 (D)	2020-12-04 9:00	2020-12-06 19:00	제휴사	110686896	3,000	2020-11-30
취소	2022519311	베리 뉴 티볼리 (G)	2020-12-04 22:50	2020-12-06 19:00	홈페이지	110056840	3,000	2020-11-20
취소	2022527136	쏠라티 (D) 2.5 15인승	2020-12-04 22:30	2020-12-06 19:30	직접	112489315	3,000	2020-11-16
취소	2022534467	쏠라티 (D) 2.5 15인승	2020-12-04 22:30	2020-12-06 19:30	직접	112489315	3,000	2020-11-23
취소	2022506311	ALL NEW K3 (G)	2020-12-04 9:00	2020-12-06 19:00	모바일	11665416	3,000	2020-11-26
취소	2022536207	더 뉴 싼타페 4WD 7인승 (D)	2020-12-04 8:40	2020-12-06 19:30	모바일	113184372	3,000	2020-11-19
취소	2022512665	쏘나타 DN8 (G)	2020-12-04 9:00	2020-12-06 19:30	직접	113285328	3,000	2020-12-02
취소	2022503404	더 뉴 그랜저 2.5 (G)	2020-12-04 17:40	2020-12-06 19:20	모바일	112048481	3,000	2020-11-03
취소	2022525412	올 뉴 아반떼 (G)	2020-12-04 19:00	2020-12-06 19:00	제휴사	111933737	3,000	2020-11-30
취소	2022548391	더 뉴 카니발 9인승 (D)	2020-12-04 21:30	2020-12-06 19:20	홈페이지	113521049	3,000	2020-11-28
취소	2022551486	니로 (EV)	2020-12-04 19:00	2020-12-06 19:00	모바일	112050012	3,000	2020-11-25
취소	2022548198	더 뉴 카니발 9인승 (D)	2020-12-04 21:30	2020-12-06 19:20	홈페이지	113521049	3,000	2020-11-23
취소	2022505237	티볼리 (D)	2020-12-04 17:30	2020-12-06 19:00	홈페이지	113243653	3,000	2020-11-03
취소	2022557507	아반떼 AD (G) F/L	2020-12-04 21:00	2020-12-06 19:00	홈페이지	110316177	3,000	2020-12-01
취소	2022547254	ALL NEW K3 (G)	2020-12-04 8:10	2020-12-07 6:00	홈페이지	113520360	3,000	2020-11-22
취소	2022531684	더 뉴 카니발 9인승 (D)	2020-12-04 9:00	2020-12-06 23:00	모바일	109684315	3,000	2020-12-02
취소	2022549078	LF 쏘나타 뉴라이즈 (G)	2020-12-04 11:00	2020-12-06 22:00	홈페이지	113518056	3,000	2020-11-23
취소	2022531839	THE NEW K5 (L)	2020-12-04 10:00	2020-12-06 21:00	모바일	113506399	3,000	2020-11-15
취소	2022553978	더 뉴 싼타페 4WD 7인승 (D)	2020-12-04 8:00	2020-12-06 21:00	홈페이지	113525464	3,000	2020-11-26
취소	2022553291	더 뉴 싼타페 4WD 7인승 (D)	2020-12-04 8:00	2020-12-06 21:00	홈페이지	113525464	3,000	2020-11-25
취소	2022554895	더 뉴 싼타페 4WD 7인승 (D)	2020-12-04 8:00	2020-12-06 21:00	홈페이지	113525464	3,000	2020-11-26
취소	2022508655	더 뉴 레이 (G)	2020-12-04 20:50	2020-12-06 20:50	직접	112650638	3,000	2020-11-04
취소	2022558052	더 뉴 그랜저 2.5 (G)	2020-12-04 22:30	2020-12-06 20:30	제휴사	111337660	3,000	2020-12-02
취소	2022493533	더 뉴 카니발 9인승 (D)	2020-12-04 11:00	2020-12-06 18:30	카드사	113471892	3,000	2020-11-27
취소	2022398064	더 올 뉴 벨로스터 (G)	2020-12-04 14:30	2020-12-06 20:30	홈페이지	113381545		2020-11-15
취소	2022529644	아반떼 AD (G) F/L	2020-12-04 13:30	2020-12-06 20:30	해외제휴사	D00000387	3,000	2020-11-24
취소	2022479630	INTERACTIVE K5 (G)	2020-12-04 20:30	2020-12-06 20:30	직접	109622028	3,000	2020-11-26
취소	2022524451	올 뉴 모닝 (G)	2020-12-04 18:30	2020-12-06 18:30	제휴사	112772090	3,000	2020-11-11
취소	2022509028	더 뉴 카니발 9인승 (D)	2020-12-04 16:00	2020-12-06 20:00	모바일	110037995	3,000	2020-12-02
취소	2022544423	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-04 14:30	2020-12-06 20:00	모바일	113517639	3,000	2020-11-30
취소	2022509890	G70 2.0 터보 (G)	2020-12-04 12:00	2020-12-06 20:00	홈페이지	112201623	3,000	2020-11-05
취소	2022543311	더 올 뉴 벨로스터 (G)	2020-12-04 20:50	2020-12-06 20:00	제휴사	112612865	3,000	2020-11-25
취소	2022521982	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-04 12:00	2020-12-06 20:00	홈페이지	111921210	3,000	2020-11-23
취소	2022503011	쏘나타 DN8 (G)	2020-12-04 19:30	2020-12-06 18:30	직접	110504256	3,000	2020-11-27
취소	2022544411	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-04 14:30	2020-12-06 20:00	홈페이지	113517639	3,000	2020-11-20
취소	2022520394	올 뉴 모닝 (G)	2020-12-04 18:30	2020-12-06 18:30	제휴사	112772090	3,000	2020-11-10
취소	2022546555	쏘나타 DN8 (G)	2020-12-04 20:00	2020-12-06 20:00	홈페이지	111894607	3,000	2020-11-23
취소	2022543963	스파크 (G)	2020-12-04 19:00	2020-12-06 19:00	여행사	D00000387	3,000	2020-12-02
취소	2022544399	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-04 14:30	2020-12-06 20:00	홈페이지	113517639	3,000	2020-11-20
취소	2022475060	그랜저 IG 3.0 (G)	2020-12-04 9:00	2020-12-06 19:00	제휴사	113449056	3,000	2020-10-20
취소	2022555780	INTERACTIVE K5 (G)	2020-12-04 9:00	2020-12-07 20:00	모바일	110620131	3,000	2020-12-02
취소	2022489878	ALL NEW K3 (G)	2020-12-04 8:30	2020-12-07 19:30	모바일	112235826	3,000	2020-10-27
취소	2022490330	ALL NEW K3 (G)	2020-12-04 8:30	2020-12-07 19:30	모바일	112235826	3,000	2020-10-27
취소	2022531910	더 뉴 카니발 9인승 (D)	2020-12-04 12:30	2020-12-07 19:00	모바일	113168928	3,000	2020-11-16
취소	2022513501	BMW X7 3.0 (D)	2020-12-04 19:00	2020-12-07 19:00	제휴사	113434352	3,000	2020-11-28
취소	2022531860	더 뉴 그랜저 2.5 (G)	2020-12-04 21:00	2020-12-07 19:00	모바일	113506492	3,000	2020-12-01
취소	2022511841	스파크 (G)	2020-12-04 8:00	2020-12-05 8:00	홈페이지	113309645	3,000	2020-11-13
취소	2022539087	더 뉴 카니발 9인승 (D)	2020-12-04 10:30	2020-12-07 18:00	여행사	D00000387	3,000	2020-12-02
취소	2022561281	LF 쏘나타 뉴라이즈 (G)	2020-12-04 7:40	2020-12-07 18:00	제휴사	113532394	3,000	2020-12-01
취소	2022530840	올 뉴 아반떼 (G)	2020-12-04 17:00	2020-12-07 18:00	홈페이지	111432283	3,000	2020-11-30
취소	2022492176	아반떼 AD (G) F/L	2020-12-04 18:00	2020-12-07 18:00	직접	D00000387	3,000	2020-12-03
취소	2022538426	ALL NEW K3 (G)	2020-12-04 10:30	2020-12-07 18:00	모바일	112341237	3,000	2020-12-01
